,ID,comments,rating,votes
889,3152313108,好电影，值得一看，为国产动漫越来越好开心,4,1
890,3232957162,也许你现在已被生活磨平了棱角。但不要忘了，年轻时候的你，也曾是一头雄狮啊,4,11
891,3160973973,"20亿票房，尴尬了
豆瓣真的是越来越拉基。连评分的基本盘都不要了，拜拜了您内",1,7
892,3153022980,怎么上山,5,1
893,3141292220,最宝贵的地方是它是一部和岭南地区传统舞狮文化相关的动画，红似火的木棉花、风吹过后飘散的棉絮、藏在巴掌大叶片中的紫荆，古旧的祠堂、围屋，高楼大厦下的城中村，标志性的风物完全符合我对广东地区的认识。之前曾采访过村里的一支小舞狮队，少年对于舞狮似乎没有太多的热情，义务担任教练的老队员眼里满满都是对于青年一代能把舞狮文化接续下去的期望。开篇的水墨动画一股脑地把关于舞狮的专业术语抖出来，但后续似乎还有很多的专业动作没有体现出来，台词有些矫情和不够口语，很老套的病猫变雄狮的故事，但泪点太低被感动了好多次。/ 和乐夏疯狂联动，道山靓仔作开场曲，被惊喜到（虽然觉得曲风和动画整体不是那么贴合kkk），改编词后的莫欺少年穷太热血了,4,4
894,3155626069,年度最佳没跑了吧,5,0
895,3166413891,天台一场值五星，底层生活转瞬即逝的神话,5,1
896,3164281824,国产动画终于诚恳地照见现实，环境和光影细节真好，从开头的木棉花开始就想哭，勾起乡愁又戳中燃点。世间始终你好和莫欺少年穷用得到位。二刷粤语版果然更传神。,5,2
897,3181943879,华语动画终于拥有了灵魂,5,1
898,3159506219,没得那么夸张 说实话故事整体是悬浮的 很多细节也经不住考量 已经过了吃少年感的年纪和心态了 架不住这番鸡血…,3,15
899,3221998457,技术是真的不错。,3,0
900,3146203823,没有惊喜，也没有太大的问题，值得一看。,3,3
901,3240350475,我大意了，没有闪！这是导演夹带私货吗？,4,0
902,3223587474,"如果这电影能上春节档就好了，这电影大过年的看不香吗？大过年的把我感动哭了！

前期颇有点武侠气息，梦想不大的咸鱼，机缘巧合开始拜师学艺；中期却又不是大展拳脚，反而被命运压下，开始面对艰苦人生，回归现实；然而后期却并没有偏离跑道，生活的磨炼让少年身心都更强大，人生艰苦又如何，他不认！

讲舞狮的故事，也如舞狮般跌宕起伏；人生路有起有落，抬起头，才能看到向上的路！

（PS：那些因为角色造型说闲话的人，你们将永远是咸鱼，而且是发霉的，有你们的存在，才让国产电影道路多了绊脚石！）",5,2
903,3146098617,梦想不是绝对不能实现，也不是绝对能实现。但是如果有，一定要珍惜。因为那是你为数不多能够用来战胜一次世俗的武器。,5,4
904,2859381316,"一山更比一山高，登上山顶你是冠军，而拼尽全力奔向更高的擎天柱，不论结局如何，在奔赴的过程中你已然是头雄狮。
全场助阵奋力一跃把燃点拉出来了，看得热泪盈眶，一个闪回戛然而止。舞狮争斗情节很精彩，广东银表示阿猫这个影像塑造得太生动，五条人和九连真人的音乐很加分，场景人设很多细节，今年国漫也就这部值得一看了。",4,4
905,3142942918,I Am What I Am. 丨二刷粤语版，反而平静。海报 采青 倒影 大佛。天台之舞，在破晓前狮醒。心中的鼓点，与城市的脉搏共振。弃过的木棉又被攥紧，洇血的解放鞋步步惊心。“撑到决赛已经算翻身。” 可我想越过擎天柱。残破肉身后的灵魂坚毅，迎风与光破茧幻化为奇迹。现实沉坠落水，理想狮头永屹。这个时代，还是有人相信李白。,5,2
906,3221961986,挺燃的，前半小时比较模式化，最后半小时很精彩。但看完就更加生气，挺好的电影，非得整啥眯眯眼，照原画那样整估计票房后面加个零都不是问题，只能说别有用心和傲慢的资本把这个电影给毁了，张苗这个制片人进我黑名单了,4,1
907,3163855550,"要给乐夏版权费啊，用了三首。

周星驰功夫之后，包括他本人都在寻觅自己过去的表演风格，但没想到，能在一部动画里看到学周星驰学的这么流畅的。

公映电影终究还是资本产品，那也注定它的表达权集中在精英里，而面对那群巨大的流动人群，替他们去表达，这个功课要不要做？要做！该怎么做？

自我边界的拓展上，大多数人缺乏主动的意识，更多的只是被动改变，而心中的希望却是人人都会有的。于是，电影于我而言第一泪点是阿娟对着佛像，开始怀疑他的存在，那一刻，他才是他们，我看见了他。第二泪点是顶楼独舞，那一刻，阿娟的希望彻底破灭，自主觉醒，我开始跟着他了，他可以决定放下或拿起狮头。第三泪点是跪谢师父，师父抚摸着狮头，阿娟放下希望，自主的决定拿起狮头，男孩在那一刻决定变成男人，我羡慕他。

有表达又娱乐且完整的作品

",4,14
908,3139185328,在20世纪国产动画电影中，可以排进前十了。,5,2
909,3161762702,麻烦人物形象重制以后再上映，虽然小眼睛的中国人确实比较多，但这么丑的我一生也不多见。,1,11
910,3153018955,爆哭😭超预期，阿珍阿强的感情戏好感人，后面阿娟的雄狮爆发好感人，蚌埠住差点哭出声呜呜呜。“你要做一只雄狮啊”。补一句，最喜欢那个大佛的镜头，佛光照出来的时候知道我们是有神明庇佑的。,5,1
911,3152159057,城乡二元背景下的潮汕少年，在舞狮逐梦中找到精神力量的源泉，走出山清水秀的村野，踏入人造混凝森林，从一位懵懂胆小的愣头青，蜕变为懂事隐忍的顶梁柱，随风沐阳舞出人生路上的苦涩甘甜；剧情工整且煽情，分镜考究更多样，布景写实又戏剧，配乐熟悉而贴切——莫欺少年穷，想要怒吼的人啊，裹上人生记忆的年轮，带着梦想时刻蓄力，沉默起来也在发光。,4,1
912,3154311722,现实题材的国漫还能拍的这么热血，必须五星全赞。当然缺点也很明显，过于周星驰的精神内核和喜剧套路多少有些拾人牙慧，配乐太流于表面，打磨不够。周边赶快做起来吧，试问谁不想拥有一个喜气洋洋的红色醒狮头呢？,5,1
913,3142406187,三星半，谨慎期待去看的确实还能收获惊喜，中国动画总算不薅神话传说那些羊毛了，敢把视角放到农民工和留守青少年上，故事其实是相当套路的咸鱼翻身，但是致敬周星驰电影的部分确实很不错，而且就音乐来说，可算不是瞎瘠薄搞搞了，不论是五条人还是九连真人的歌，运用得都很得当。,4,8
914,3162955482,一部标标准准的励志片。标准得甚至有些出奇，每一步情节发展都仿佛按照编剧教科书上写的一般设计，像理发一样推着走，按部就班，稳扎稳打，该有的基本都有了，但缺少一种创作上的惊喜感。当然优点是主要的：制作相当良心，画面细腻，铺陈有致，片中不少桥段致敬了星爷作品。五条人、椅子乐团和九连真人的音乐适时响起，浸润心灵；潮汕话、广府话、客家话不时出现，很有广东风情。8分。,4,4
915,3239224914,在特定情形下，终于听懂了五条人和九连真人的歌，我一个地道的北方人，忽然对岭南文化特别感兴趣了。,5,1
916,3138195252,"9.5分/对于长相的无端争议就不谈了，普通的长相才是生活的常态不是吗，也正因为普通才更真实。而且阿珍这么好看！！！
对于影片我只能说太好看啦！平凡人的翻身梦，在现实的压力下不得不低头，极其残酷的现实像一把把利刃扎向心里。理想主义少年最终也还是被现实招安。热血的场面看得我鸡皮疙瘩一阵一阵的起，有点中二但也振奋人心的台词真的把我吃得死死的。
画面极其精良，很多地方都让我恍惚觉得是实拍而不是动画，中国的风景，乡间的草木，城市钢筋水泥的压迫每一处都很真实。特别是百狮争霸，真的太真实了，让人怀疑。不得不说醒狮真的太好看了，善用造型光也特具中国特色。
配乐也真的太棒了，中国大鼓，唢呐，弦乐应有尽有。五条人，椅子乐团，九连真人每一首都一开口让我泪崩。",5,2
917,3174523369,人生啊，就是要积极进取啊。,5,6
918,3137508179,前半段非常生硬，后半段好得不得了，但没关系，就像只有狮头登上了擎天柱一样，不完美，一样很动人。,4,4
919,3156711254,哭成傻逼 今年最爱,5,2
920,3154160634,2021年12月19日于广州电影院。,5,1
921,3173410763,画面很好，音乐加分，每一首都很好听，以及我看见了家里的挂历，柜子，电视，门帘……,5,0
922,3140884183,结尾兼具现实和形而上了，厉害！,4,9
923,3153407122,剧作上不够佳，泪点燃点之类的比较常规，但画面非常喜欢，尤其中后段的城市场景和舞狮乱战。彩蛋加分。,4,3
924,3153844818,虽说台词太不忍，什么内心咆哮我还exo（懂得就懂）！搬出李白简直让人可以当做稻草人围攻，但画面真的很用心，拍那个全景广州还有小地方的落叶飘飘。音乐很给力，主题太传统就那样，但国漫这样，尤其最后的结局还是可圈可点。是可以雄起一阵，莫跌落👍,4,0
925,3226484937,九连真人的歌配合戏剧化的剧情就很搭，但如果单拎来听又会觉得too dramatic。,4,2
926,2806474771,从大圣到哪吒通通没看过，国漫到底有没有崛起，我不知道。这部算是画风精良，剧作上前段有点尬但后面弥补上了，“舞狮”题材既本土化又贴合小人物主题，这不就是港片，这不就是周星驰！带“眯眯眼”节奏的那帮人，看来是没多期待国漫真的崛起吧。,3,6
927,3153018509,电影最感动的场景有二，1⃣️决赛上场前给师父跪下，2⃣️送外卖被叫废物的时候握紧拳头。他在训练的那段时间时常让我想起自己默默减肥的那段时间，就是知道你是不好看的胖姑娘，所以别人怎么说都是事实，做出改变真的很难，真的很辛苦。就走过去，就努努力走过去,5,1
928,3229115544,这个如果拍成真人电影 应该开头就夭折了吧？留守儿童...霸凌  这过不了审啊     后面开挂  也是只能动画电影才敢有吧  整体效果很好,4,0
929,3144973692,之前期待大鱼海棠，这部堪称国漫新高度，全力推荐！没看之前以为就是普通动画片，看过后热血沸腾，对舞狮文化有了新的了解，这种电影应该多多宣传，让更多的国人了解我们自己的文化。片中插曲很有特色，片尾曲结合影片结局简直燃爆了！,4,2
930,3146949137,电影故事还是太单薄了,2,22
931,3153017417,非常好地展现了当代的城市和村镇图景，同时将传统民俗赋予了新的活力。剧本也比较扎实，几首歌曲的串联丰富了对当地世情的想象。问题是受到周星驰的影响痕迹太重，显得有些老套和刻意。,4,1
932,3142842860,"为什么明明这么俗套，却还是被感动到热泪盈眶。配乐是乐夏二批发来的吧，蛮贴的倒是，一开场五条人的《道山靓仔》（还有阿珍阿强），到阿娟离家椅子乐团的《Rolling on》，最后九连的《莫欺少年穷》一出来，热血沸腾了甚至有些，反倒是最后的主题曲实在不搭。另外，前面好周星驰啊。
我昨儿个才从建筑工地跑路，阿娟他爸从工地摔下来在我预料之中，高处作业安全带一定要系挂好啊！

",4,3
933,3155639432,导演很聪明，很好地利用了「鼓点」即燃点的节奏韵律并以此让观众也听到了心中雄狮般的咆哮，这种得天独厚的情感渲染也很好地掩饰了故事的俗套感。没有太多刻意的煽情，反而将这种刻意隐藏在人物形象与空间构造的巧妙设计，文本方面足够朴素且具有港式风格的傻气，这种傻气反倒是令人怀念且珍贵的。作者将影像的力量聚焦在对角色本身的刻画，城乡环境之间并没有做强烈的反差对比，而是体现出「众生皆苦」的现实主义基调，从而才能让平凡中的奇迹显得弥足珍贵，而奇迹也并不是神坛，将结尾做反高潮的戛然而止也算是点睛之笔。整体真的很不错，但就是不知道为什么没有很喜欢。,4,1
934,3153017442,太强了 被理想和现实交织的视角深深震撼，阿娟和雄狮飞起来的样子太美了,5,11
935,3160078712,。对不起，我不喜欢，两星给中间舞狮的镜头，他的剧本都是问题，我电影院看的一头问号，我实在是很多地方都不理解，我甚至可以掰开了揉碎了去讲这个剧本哪里有问题，第一是我不理解为什么所有正统学舞狮的队伍都要被塑造成非正面人物，只有男主学舞狮是好的，这真的在宣传舞狮吗？最后那段两狮子争霸的部分，如果对面的角色是君子形象，跟男主正大光明的比赛，最后看到男主选择挑战那根柱子，于是跟着一起敲鼓，我会更感动，但现在只是给我一种他们被众人所嫌弃的，把所有的角色泾渭分明的划分成了两派，这本身就是群像没有塑造好的剧本的问题，第二是男主，他们这个比赛到底在什么时间，一年后还是两三年后还是只有半年后，那么为什么男主一个没有舞狮经验的人，能速成了半年，就打败了那么多真正学了舞狮的人？这是玄幻剧本吧，还是废柴男主文,2,7
936,3176762970,恶心🤢,1,6
937,3145971260,我也不想被感动啊，可是结尾真的出现了雄狮哎。,3,7
938,3223809579,剧本普通 节奏稀烂 细节强大,4,0
939,3166583890,先不说妆容，就这剧情也很一般，广东玩狮子的也不是这样啊。,2,9
940,3161380911,结尾很好。剧情是很简单，但看完就是很想回岭南。过完年，木棉就要开花了。最大的遗憾是没有用方言配音。@百丽宫·ifc国金中心,4,2
941,3154430939,水墨风格的开头依旧很喜欢。后半部分现实的戳心，千古不变的理想很美好现实很残酷。舞狮是阿娟眼里的光，是心中的小火苗，当理想一点点被现实吞噬，光与火也会逐渐熄灭，社畜们谁曾经又不是一个个鲜活的少年呢。电影院的银幕没有全黑，依旧反射着放映机射出的光，原以为现实所迫阿娟放弃了舞狮，谁知道在天台看到了他的训练记录，他一直没放弃，在天台的他带着狮头行云流水腾转挪移，好自由。不知道舞狮大赛后的阿娟过着怎样的生活，他跃出那一刻带来的光亮给阿娟和此刻看着他的观众心中也带来了微微光芒。- 希望能多看到一些对现实有描写的国产动画吧  - 木棉花林美爆了,5,0
942,3150029994,心中有梦就有希望。希望照亮着前方，不管未来是否改写，梦继续做着，手也要动着，身体和灵魂时刻准备着。,5,0
943,3154094310,五条人，椅子乐团，九连真人。,5,2
944,3163975129,音乐和画面是难得身临其境的真实感和超越现实的美感！故事接地气，人物成长符合客观规律，打工人看得泪流满面！每个人心中都有一头雄狮，中国动漫未来发展会更好！,5,4
945,3226466552,很感慨，在21世纪的第二个十年，我们要用这样的方式才能再看到一部又哭又笑的港片。而事实上，周星驰式的励志悲喜剧，若是以真人电影的形式呈现，也确实无法获得今日观众的认可。3d画风不是我的菜，但很多场景里的光影也确实是这类画风才能实现的。,4,0
946,3135934609,烂俗的套路，倒也带出了一点真诚，起码还捎带关注了留守儿童如何迈向成年，在国漫充斥大量花里胡哨妖魔鬼怪的当下，还愿意坚持做现实故事，挺难得的，而且画面质感真的很不错，尤其光感做的好,4,3
947,3154391928,导演应该是星爷和乐夏的真爱粉～催泪兼爆燃,5,1
948,3154245362,人，总是要有点信仰和念想，才不至于在糟糕的环境里崩溃。阿娟和咸鱼强，虽然为了生计一度放弃了自己，放弃了梦想，但庆幸的是，终究还是听到了内心的砰砰声，为了那个念想，勇敢的全力以赴，无论结果如何，无悔足以。,5,2
949,3151908995,"从头哭到尾。。。最喜欢那故乡的田埂、芭蕉、屋檐的细腻和真实，面对人生的怅惘和无奈，以及不甘和倔强。
第一天晚上，电影院里人不多，但全都听完了片尾曲。",5,2
950,3023492321,"从预告片开始对身边的朋友按头安利，人物头发和雄狮皮毛的不同材质，光线里的丁达尔效应，不再美型的人物形象，写实的背景建模…看见成片后果然没有失望！
开场的励志台词，和很粤语区喜剧的笑点，有点过了，可后来越来越好，渐入佳境。
故事虽写实向，结果在非打架的场景，燃到不行！舞狮变真狮，木棉花撒落，佛像露出真容，超现实又浪漫～
除了五条人和九连真人，居然还有“阿珍爱上了阿强”~",4,9
951,3157876965,除了醒狮（其实把它作为一种励志运动并不会有太多共情）题材比较新鲜外，还是热血鸡汤那一套（甚至我都看不出来这些人为什么会这么热爱舞狮，又为什么会都这么有天赋），好在比扑水少年之流更认真用心。,3,8
952,3146190233,《純潔心靈逐夢舞獅🦁圈⭕》：阿珍愛上了阿強，阿娟也愛上了阿娟,3,4
953,3163249374,拒绝❌辱华,1,7
954,3173723218,我欠雄狮一张电影票，对唔住，我黎迟啦！听那鼓点，刻在广府人DNA里的狮魂就会唤醒。p.s.一定要看粤语版，那个才对味！,4,0
955,3147612289,虽有瑕疵，难掩光芒！就算拼尽了一切，就算创造了奇迹，生活依然泥泞，而拼搏，并不会因此失色！这样的精神内核，真是光芒万丈！,5,1
956,3223209663,粤语版味道才正，港片的余晖落在了动画上。故事俗套，好在态度真诚。虽有很多其他电影和人物的影子，但也可以理解为一种致敬和呼应。,4,3
957,3240290147,前半部分真的太无聊了，剧情硬伤太多。正当我头疼这个电影可惜了的时候，后半部分非常燃。做人啊还是要出去看看外面的世界，多打工多当社畜，才知道以前失去的东西多可贵（狗头）。,3,0
958,3146257176,"回想起来近年大热的都是悟空哪吒白蛇姜子牙这些神话IP。而普通人物的普通生活其实也是值得欣赏的，不是吗？

影片本身。说到底是个大家都耳熟能详的励志故事。就跟电影打出的slogan一样。""病猫变雄狮""。有很多似曾相识的情节和套路，但是不影响带来的感动与慰藉。(配乐加加加加分！几乎每一首都恰到好处)。影片是浪漫主义与现实主义的交融。情节没有过度煽情，结局没有刻意完美，就接地气来说算是蛮不错的。
但是。
逻辑啊逻辑，拍电影也要遵循基本法啊。这捋不清的时间线是怎么回事。木棉花开了又谢，谢了又开。预赛才终于到了复赛。[皱眉]真的合理吗。
还有人物的动作真的还蛮僵硬。
让我感受到，国产动画要走的路很长。
不过，雄狮少年又往前迈了一小步了。

那么，继续，rolling rolling on吧[皱眉]",4,3
959,3212862554,“传统文化”在很长一段时间里都被降格为廉价的民俗表演，用力过猛、俗不可耐、近乎审丑(一如片中挖苦的“马宗师”)  然而《雄狮少年》破天荒地从本土传统中提炼出了美——舞狮在片中不再是可替换的文化符号或叙事工具，而成为电影在文化美学上的真正主角。至于故事主角阿娟，一个介于麦兜和星爷之间的草根人物、求神冇用心怀雄狮的道山靓仔，比近年来国产片大部分真人角色更像个活人(包括长相)。,5,3
960,3160842018,那到底是潮汕话还是闽南语啊？这哽咽若你也相同，就是同路的朋友，致所有顶天立地却平凡普通的。马保国老师倾情客串。狮头的建模非常不错，活灵活现。编导明显是喝着周星驰的奶水长大的，随处可见周氏经典icon和gag，借鉴最多的是《少林足球》和《功夫》，可能还有《英雄本色》。难得的是没有一味打鸡血，而是更多关照到现实层面的不堪，结尾的神化处理是亮点。,4,1
961,3180631827,"摆脱了日本和美国动画痕迹，相当中国的动画电影，喜欢上了南狮，太精神了！想学打鼓～～

在活着已经精疲力尽的社会背景下，呼唤一下虚的精神力量，还是很必要滴～",4,2
962,3152839060,“大意了我没有闪”哈哈哈哈哈哈哈哈哈,4,1
963,3224045195,人物动作和表情机械僵硬，更不用说路人配角的建模设计了，剧情编得也很生硬直接，剧情单薄时就靠着配乐来调动观众情绪，激发共鸣。倒是背景光影、各类物品做得出色，尤其是舞狮的道具质感和动作处理做得特别好。,4,0
964,3144963656,各个层面都过直了，画面反而渲染得这么好看，镜头语言又流畅到毫无新意，这可能是媚俗现实主义吧,3,1
965,3145782561,"妹妹头的瘦弱少年骑着单车穿过街巷，青色的大佛像，血红的木棉花，即使在真人电影中，也鲜有如此生动的粤南乡镇。但前半部剧情处理不太稳定，阿娟一通嘴炮拜师让我差点走人。
之后，电影的情绪把控和整体质量，也像阿娟一样，一夜之间长大成人。少年听说父母归家，跳着笑着跑回去，一路上抚过的草叶都变成萤火飞向闪闪夜空。徒生变故，少年蜷缩在城市森林中的一角，城乡阶级的阴影渐渐笼罩。好在，耳畔常传来离家那天的鼓声，咸鱼师父带着一胖一瘦的好朋友蹬着三轮敲着大鼓来送别，下着雨，大家却都昂着头。在暴雨中行走，在破旧的天台上醒狮，高楼的缝隙中迎来朝阳。最后的决赛高潮，笔锋收得恰到好处。阿娟最终还是没考学，来了上海打工，宿舍墙上狮头挂杆金光灿灿。一想电影中还是05年，移动互联网尚未普及，甚至离北京奥运会还有三年。还有希望。",4,23
966,3153022303,中二少年们！ 冲啊！相信相信的力量！老夫的少年心啊，几度泪满眶🌟🌟🌟,5,1
967,3145685348,里则林编剧的几部励志作品里，差不多都是这个套路，草根的失败者之歌，但这部是最好看的。前半节奏有点沉闷，从送行开始，整部电影一气呵成逐渐精彩起来。,4,2
968,3165067964,主题是“咸鱼翻身”，但呈现形式无疑做到了极致。有了留守儿童的现实底色，有了外出务工者的无奈辛酸，最后的“燃”才能真正落到实处。结局极好，配合着九连真人的《莫欺少年穷》，阿娟蜕变为狮。虽然远未达到世俗意义上的成功，但他曾经赢过自己一次，就已然足够。,5,1
969,3156094389,好看，热血，说一个问题吧，就是前半段会让我感觉低龄向，后半段有扬起来,4,1
970,3164547608,前半部分节奏混乱，但后半部分拍出了运动题材该有的热血，并且是不同于之前大部分国产动画的热血。这部单论影片质量难以说多好，但在一片雷同化的动画题材中，拍出了这么一部完成度很高的现实题材，尤其是很多对现实的关注，是现今大部分国产电影所欠缺的，即使它也仅仅是浮于表面，但也足够值得支持,4,1
971,3152116415,插曲同时出现五条人，九连真人，椅子和世间始终你好！！除了牛逼我还能说啥！就是导演您就不能把九连真人放完吗？？？？,4,1
972,3163943116,咸鱼翻身的精神内核很本土，叙事手法商业娴熟。,4,0
973,3165858724,最后一场戏确实很好很煽，能感觉前面一大堆妥协与拖拉，都为成就最后一跃。但我看完了还是不知道舞狮到底是什么。这继承了《百鸟朝凤》一样的毛病。舞狮，是仪式，是杂技，是竞技，还是三者模糊的结合？姿态的灵动与抢青哪个重要？功利和美如何权衡？我甚至单纯就想看看狮头里眨眼的那一个小机关。我对它那么好奇，无奈片中人一点都不好奇，修炼过程是健身速成班，竞赛（前几场）是湖南卫视快乐向前冲。《爆裂鼓手》一句running or dragging 能把男主逼哭，正因爵士鼓里有那种究极的，值得你抛弃一切去钻研技艺的丰富层次。舞狮如果是这样一种「修行」，就不用爹摔残，不用师父气管炎，不用心中鼓点和魂里雄狮这些狗血口号。这些都能有，但都只能是花头，而不是少年最终站在梅花桩上的动因。简而言之，全片不如麦兜一个「抢包山」拍得一半好。,2,12
974,3223292748,虽然是一个非常普通的励志故事，但是还是被很多幕冲击。雄狮幻化为凤凰花的那一刻，梦想和奇迹随之绽放，那种感觉是那么的奇妙又无法言表的感动。,4,1
975,3153965806,用心点，总会做得出好作品,4,0
976,3222547418,妈的，shit。好电影全被这傲慢的主创给毁了。,5,2
977,3159122213,有那么点过于直白，过于工整，太想让你燃，太想让你感动。但已经很厉害了，鼓点响起来的时候，音乐响起来的时候，不燃不泪都不行。不枉高分。学足了星爷的皮相，但星爷的魂从来不是真励志真让热血，而是混杂了荒诞、可笑、滑稽、黑色、悲情、落寞的。不过谁又能真学到呢。可以了。,4,3
978,3153017191,挺感动的，能给正在低谷的自己一点激励,4,1
979,3162911087,前一个十年里每一个乡野都在发生的故事，只不过在南国这个故事是用舞狮来包装一个少年的梦想，甚至可以把那个舞狮的阿娟和打工的阿娟看作平行时空的两个人，这样更像是我们每一个人的故事。（台词确实有点尬，吃亏就吃亏在配音没有选择粤语和客家话，明明背景就是以广东城乡来展开的，其实完全不用担心观众的接受度。）,4,0
980,3162424555,优缺点明显，烂梗过多。,3,1
981,3158073081,豆瓣电影2021评分最高华语电影，笑中有泪，确实非常好看！一支名不见经传的舞狮队在比赛中一举夺魁，教练是咸鱼店的中年老板阿强，队员是病猫阿娟、瘦猴阿猫、肥仔阿狗，这个低配版的《西游记》配置 却最终取得了获胜的奇迹。在这部电影里 看到了一些《黄飞鸿之三：狮王争霸》和周星驰《少林足球》的影子，这个致敬真的太让人感动了。舞狮大赛的最后，阿娟想要跳上擎天柱——擎天柱高于所有的高桩 跳上去是不可能的，它在那里只是为了告诉所有的参赛者：一山更有一山高，世界上总有你达不到的奇迹。但是，那一刻的阿娟太需要一个奇迹了，不仅是为了受伤昏迷的父亲、也是为了自己。那句「只要鼓点还在心中响起，我们就是雄狮。」听得我热泪盈眶。中国动漫终于跳脱出《哪吒》《白蛇传》营造出来的神话故事模式，展现了只有中国人才有的热血理想和浪漫。,5,0
982,3174728531,追车送别、天台独舞和最后的信仰之跃，这三段真的太美了！虽然前面剧情有些似《少林足球》的路数，但整体还是特别好～,5,2
983,3158790210,在广州十几年，可能我遇到的那些说粤语深眼窝大眼睛的都是假广东人,1,98
984,3135843149,如果是单看故事大纲的话在我这肯定是10分爆灯，而且动画这形式在表现舞狮这事上简直有绝绝优势，但最终呈现我看是鸡头熊腰蛇尾……诶但这蛇居然是个响尾蛇，尾巴尖还特别漂亮……看片尾大概能感觉到这项目可能没什么钱……如果有钱找人把剧本里面那些走心华彩之外的地方再打磨打磨就好了。还有个不知道是否受预算限制的地方就是镜头设计，影调什么的我很喜欢，但运镜啥有时候比真人电影还保守我就搞不懂了……总之真心希望这片子最后做成这样就仅仅是因为缺钱（感觉像个独立制作的商业电影…）,4,0
985,3145482950,文本点到为止，质感真心不错，值得鼓励。,4,7
986,3154250539,"惊喜，有被活力灵动的舞狮（特别是眼睛）美到和燃到。
可贵的现实质地，有温情也有残酷，留守儿童的难，同名不同命的阿娟，以为自己还在山东的老师傅，突然倒下的父亲，成为城市打工人，咸鱼也要翻身，众人拾柴火焰高…
好多致敬：西游记，周星驰，热血高校，阿彼察邦，被乐夏基本承包的配乐…为爷爷配音的叫巴赫…
不记得上次看舞狮是什么时候的事了",4,0
987,3151887832,舞狮还是很有意思。狮头好可爱。普通的励志故事因为心中的吼声、心中的鼓点、天台上的并不存在的桩，以及想要跨过的擎天柱而变得动人，而人的消失，狮头屹立，打工继续，更加贴近现实，也更加表明与其说是那场胜利代表病猫变成雄狮，不如说希望每一个平凡，碌碌无为，混入人群会消失的我们，能永远记住心中的吼声与鼓点，在自己的人生里别忘记再远再跨不过，也可以挑战擎天柱，挑战翻不过的山。想要张开双臂迎接朝阳，听自己的鼓点砰砰、砰砰、砰砰。,4,0
988,3154228151,真的很好，有缺点，但是不碍事。留守儿童、农村务工人员问题是一个三十年没解决的老问题，人人都听腻了所以明明白白地忽视。你投胎投得不好，人生之难难过舞狮何止千百倍啊，小朋友加油。最后全场为你打鼓太催泪了。,4,1
989,2694531689,可以說是最值得奧斯卡國際影片的華語片了，創意上甚至可以碾壓近年來絕大部分的好萊塢動畫片，有非常出色的片段，衹是整體完成度實在差的太遠太遠,4,2
990,3153311065,即便排除风波，电影依然存在前期起得太高，中间内容空洞的问题。前期鸡血打满，很难让观众入戏，也削弱了最后的升华；中期内容空洞，让积蓄的情绪回落，也影响了最后的观感。何况临时改模，6月撤档的操作很难让人不联想到迎合西方审美的问题，就算我接受了主角团的动物隐喻，也接受不了电影对其他人物的形象设定。一道菜品越是美味，藏在盘底的苍蝇越是令人愤怒。,2,11
991,3152239890,"包场的快乐就是你在里面又哭又笑也没有人管你。《雄狮少年》真的是一部披着梦想外皮的现实片，最后还是要向现实低头～不过不妨碍那段热血青春才会有的快乐！
前期的鸡汤语录和多余的闪回镜头让我有点下头，有点摁头哭的感觉，因为我泪点真的很低。
最喜欢的还是结局的处理，如果最后的那一跃成功了，我可能觉得没有什么回味，就是个普通的青春热血动漫而已，如果没成功，我又会觉得不得劲儿，很失望。现在这样挂上了狮头真的给了做梦的人一些一样，却又不至于做梦过了头。
彩蛋的东方明珠塔说明最后不管算没算成功踏上擎天柱，他都回归了现实，依旧还是那个生活里最微小的存在。
热血又清醒的青春片，值得高分！",4,1
992,3148269050,"多给一星奖励
选择舞狮这个不太受关注的题材真的很要勇气
打工那段真的挺真实的，最后也没有龙傲天，打工还是要打工的
狮子的动画表现（毛发）非常不错，背景非常棒，粤语歌曲配的极佳",5,2
993,3155131835,7.5，比较让人惊喜的是在中国的主流商业电影里面终于有了底层叙事，而且还是最可以天马行空、发挥想象力的动画电影，给了热血、燃、梦想这些青年漫常有的主题现实落地的一种可能，岭南在地文化带来的烟火气是能够跟公众共情的最重要的驱动力（场景还原真的赞）。这种市井精神内核无疑是来源于香港电影的，徐克、周星驰对年轻类型片创作者的影响目前看是非常巨大的。当然工业化技术水准也很在线，舞狮场面上的动作流畅度和毛发的精细度，搭配上导演不错的分镜水平，技术力未必都很高但起码都用在该用力出彩的地方。比较大的遗憾在于没有用方言，普通话配音带来的不适感是对电影的现实创作一个巨大打击。还有就是导演虽然喜欢周星驰，但还是没有抓住周星驰假励志真残酷的电影精髓，所幸最后超现实结尾还算是在煽情与写实找到了某种平衡，没有完全流俗,4,0
994,3149545811,剧情套路 跟不上动画制作水平 前半段稀烂 台词尴尬 充满了刻板印象 剧情为了设置冲突仿佛现有舞狮的都是混混 最后一段挺好 导演怕不是个滚人,3,3
995,3160939056,垃圾电影,1,8
996,3142351161,情义两心知。,4,2
997,3141152048,笑点都比较尬，高潮部分浮皮潦草就带过去了。如果拍成真人电影应该没人看,3,8
998,3176668593,前半段台词和表演（配音）尬出天际，最后高潮燃到泪目！技术不错，狮头毛发毕现，但人物头发反而有点生硬。,4,0
